Date,aer,knc,dps,tik,anof
29.01.2024 03:10:00,-1.27900000000000,-2.14300000000000,-1.77300000000000,-1.55000000000000,-2.19400000000000
29.01.2024 03:20:00,-0.909000000000000,-2.45000000000000,-1.51100000000000,-1.05600000000000,-2.24900000000000
29.01.2024 03:30:00,-0.814000000000000,-1.88900000000000,-1.44700000000000,-1.54000000000000,-1.84500000000000
29.01.2024 03:40:00,-0.697000000000000,-1.72200000000000,-1.94800000000000,-1.92600000000000,-2.15000000000000
29.01.2024 03:50:00,-0.747000000000000,-2.00500000000000,-1.98900000000000,-1.69600000000000,-2.33200000000000
29.01.2024 04:00:00,-1.00900000000000,-1.93300000000000,-1.27000000000000,-0.977000000000000,-1.85100000000000
29.01.2024 04:10:00,-0.381000000000000,-1.86300000000000,-1.97700000000000,-0.965000000000000,-2.05500000000000
29.01.2024 04:20:00,-1.07300000000000,-1.94900000000000,-1.34500000000000,-1.37500000000000,-2.09700000000000
29.01.2024 04:30:00,-1.11100000000000,-2.10700000000000,-1.87100000000000,-1.58400000000000,-1.72400000000000
29.01.2024 04:40:00,-0.598000000000000,-1.15900000000000,-1.68700000000000,-0.992000000000000,-1.70900000000000
29.01.2024 04:50:00,-0.264000000000000,-1.24600000000000,-2.00700000000000,-0.931000000000000,-2.05100000000000
29.01.2024 05:00:00,-0.306000000000000,-1.09900000000000,-1.38200000000000,-1.21000000000000,-2.06500000000000
29.01.2024 05:10:00,-0.970000000000000,-1.33500000000000,-1.20500000000000,-1.49100000000000,-1.63200000000000
29.01.2024 05:20:00,-0.827000000000000,-1.80500000000000,-1.72000000000000,-0.618000000000000,-1.80000000000000
29.01.2024 05:30:00,-0.886000000000000,-1.87300000000000,-1.64400000000000,-1.21000000000000,-1.47700000000000
29.01.2024 05:40:00,-0.396000000000000,-1.42500000000000,-0.833000000000000,-0.839000000000000,-1.86000000000000
29.01.2024 05:50:00,-0.344000000000000,-0.816000000000000,-1.77500000000000,-0.735000000000000,-1.73900000000000
29.01.2024 06:00:00,-0.418000000000000,-1.15200000000000,-0.945000000000000,-0.773000000000000,-1.67600000000000
29.01.2024 06:10:00,-0.248000000000000,-1.42600000000000,-1.73500000000000,-1.39200000000000,-1.69500000000000
29.01.2024 06:20:00,-0.0490000000000000,-1.10800000000000,-1.17800000000000,-1.06400000000000,-1.54500000000000
29.01.2024 06:30:00,0.193000000000000,-0.990000000000000,-1.65700000000000,-1.26800000000000,-1.42200000000000
29.01.2024 06:40:00,0.0580000000000000,-0.907000000000000,-1.10500000000000,-0.419000000000000,-1.45000000000000
29.01.2024 06:50:00,0.0500000000000000,-0.740000000000000,-0.971000000000000,-0.879000000000000,-1.34200000000000
29.01.2024 07:00:00,-0.176000000000000,-1.39400000000000,-1.38400000000000,-0.566000000000000,-1.15300000000000
29.01.2024 07:10:00,-0.587000000000000,-0.965000000000000,-0.604000000000000,-0.586000000000000,-1.30400000000000
29.01.2024 07:20:00,0.290000000000000,-0.504000000000000,-0.818000000000000,-0.0530000000000000,-1.06800000000000
29.01.2024 07:30:00,-0.280000000000000,-1.11400000000000,-0.624000000000000,-0.539000000000000,-1.06500000000000
29.01.2024 07:40:00,0.557000000000000,-0.662000000000000,-1.08900000000000,-0.462000000000000,-1.05900000000000
29.01.2024 07:50:00,0.0380000000000000,-1.27600000000000,-0.575000000000000,0.0440000000000000,-1.28200000000000
29.01.2024 08:00:00,-0.100000000000000,-0.231000000000000,-0.788000000000000,-0.286000000000000,-0.955000000000000
29.01.2024 08:10:00,-0.0480000000000000,-0.913000000000000,-0.599000000000000,-0.269000000000000,-0.869000000000000
29.01.2024 08:20:00,0.387000000000000,-0.826000000000000,-0.630000000000000,-0.441000000000000,-0.868000000000000
29.01.2024 08:30:00,0.275000000000000,-0.912000000000000,-1.19600000000000,0.0530000000000000,-0.773000000000000
29.01.2024 08:40:00,-0.0530000000000000,-1.02700000000000,-0.729000000000000,-0.213000000000000,-0.870000000000000
29.01.2024 08:50:00,0.288000000000000,-0.757000000000000,-0.712000000000000,-0.697000000000000,-0.695000000000000
29.01.2024 09:00:00,0.565000000000000,-0.844000000000000,-0.344000000000000,-0.662000000000000,-1.05100000000000
29.01.2024 09:10:00,-0.0860000000000000,-0.386000000000000,-0.627000000000000,-0.338000000000000,-1.12100000000000
29.01.2024 09:20:00,0.643000000000000,-1.18000000000000,-0.422000000000000,-0.670000000000000,-1.14200000000000
29.01.2024 09:30:00,0.0490000000000000,-0.717000000000000,-0.363000000000000,-0.762000000000000,-0.846000000000000
29.01.2024 09:40:00,-0.0770000000000000,-1,-0.194000000000000,-0.693000000000000,-1.16400000000000
29.01.2024 09:50:00,0.181000000000000,-0.981000000000000,-0.440000000000000,-0.182000000000000,-1.20500000000000
29.01.2024 10:00:00,0.622000000000000,-1.33500000000000,-0.568000000000000,-0.281000000000000,-1.21200000000000
29.01.2024 10:10:00,0.367000000000000,-0.379000000000000,-0.461000000000000,-0.520000000000000,-1.22900000000000
29.01.2024 10:20:00,-0.135000000000000,-0.790000000000000,-0.358000000000000,-0.298000000000000,-0.914000000000000
29.01.2024 10:30:00,-0.416000000000000,-0.912000000000000,-0.440000000000000,-0.367000000000000,-0.921000000000000
29.01.2024 10:40:00,-0.272000000000000,-1.17300000000000,-1.26800000000000,-0.0540000000000000,-0.978000000000000
29.01.2024 10:50:00,0.306000000000000,-1.28700000000000,-0.738000000000000,-0.523000000000000,-0.844000000000000
29.01.2024 11:00:00,0.263000000000000,-1.28700000000000,-0.420000000000000,-0.627000000000000,-1.00500000000000
29.01.2024 11:10:00,0.0420000000000000,-0.814000000000000,-1.12400000000000,-0.0760000000000000,-0.800000000000000
29.01.2024 11:20:00,-0.226000000000000,-0.980000000000000,-1.22900000000000,-0.448000000000000,-1.32200000000000
29.01.2024 11:30:00,-0.311000000000000,-1.29700000000000,-0.779000000000000,0.0910000000000000,-1.14800000000000
29.01.2024 11:40:00,0.102000000000000,-0.516000000000000,-0.970000000000000,-0.425000000000000,-0.850000000000000
29.01.2024 11:50:00,0.0270000000000000,-0.526000000000000,-0.813000000000000,-0.100000000000000,-1.24100000000000
29.01.2024 12:00:00,0.199000000000000,-1.23600000000000,-0.842000000000000,-0.424000000000000,-1.29100000000000
29.01.2024 12:10:00,0.448000000000000,-0.702000000000000,-1.19200000000000,0.0210000000000000,-1.12000000000000
29.01.2024 12:20:00,0.375000000000000,-0.682000000000000,-0.271000000000000,-0.760000000000000,-0.853000000000000
29.01.2024 12:30:00,-0.201000000000000,-0.349000000000000,-0.881000000000000,-0.436000000000000,-1.01700000000000
29.01.2024 12:40:00,0.245000000000000,-0.751000000000000,-0.176000000000000,-0.0180000000000000,-1.00600000000000
29.01.2024 12:50:00,0.452000000000000,-0.847000000000000,-0.465000000000000,-0.194000000000000,-0.908000000000000
29.01.2024 13:00:00,0.486000000000000,-0.326000000000000,-0.128000000000000,-0.521000000000000,-0.670000000000000
29.01.2024 13:10:00,-0.0120000000000000,-0.709000000000000,0.0120000000000000,0.179000000000000,-0.752000000000000
29.01.2024 13:20:00,0.0780000000000000,-1.28700000000000,-0.191000000000000,-0.468000000000000,-0.721000000000000
29.01.2024 13:30:00,0.0950000000000000,-0.997000000000000,-0.661000000000000,0.135000000000000,-0.711000000000000
29.01.2024 13:40:00,0.330000000000000,-0.973000000000000,-0.116000000000000,0.202000000000000,-1.26500000000000
29.01.2024 13:50:00,0.632000000000000,-1.11100000000000,-0.453000000000000,-0.401000000000000,-0.686000000000000
29.01.2024 14:00:00,0.444000000000000,-0.576000000000000,0.231000000000000,-0.152000000000000,-0.560000000000000
29.01.2024 14:10:00,0.782000000000000,-0.623000000000000,-0.163000000000000,0.493000000000000,-0.546000000000000
29.01.2024 14:20:00,0.460000000000000,-0.705000000000000,0.0840000000000000,0.821000000000000,-0.462000000000000
29.01.2024 14:30:00,0.737000000000000,-0.679000000000000,0.348000000000000,0.391000000000000,-0.889000000000000
