Date,Unit,Value,Dec
02.02.24 0:39:01,C,23,601
02.02.24 0:54:01,C,23,601
02.02.24 1:09:01,C,23,601
02.02.24 1:24:01,C,23,663
02.02.24 1:39:01,C,23,663
02.02.24 1:54:01,C,23,726
02.02.24 2:09:01,C,23,726
02.02.24 2:24:01,C,23,726
02.02.24 2:39:01,C,23,726
02.02.24 2:54:01,C,23,726
02.02.24 3:09:01,C,23,788
02.02.24 3:24:01,C,23,788
02.02.24 3:39:01,C,23,788
02.02.24 3:54:01,C,23,788
02.02.24 4:09:01,C,23,788
02.02.24 4:24:01,C,23,726
02.02.24 4:39:01,C,23,601
02.02.24 4:54:01,C,23,538
02.02.24 5:09:01,C,23,476
02.02.24 5:24:01,C,23,413
02.02.24 5:39:01,C,23,351
02.02.24 5:54:01,C,23,288
02.02.24 6:09:01,C,23,226
02.02.24 6:24:01,C,23,163
02.02.24 6:39:01,C,23,1
02.02.24 6:54:01,C,23,038
02.02.24 7:09:01,C,23,038
02.02.24 7:24:01,C,22,975
02.02.24 7:39:01,C,22,913
02.02.24 7:54:01,C,22,913
02.02.24 8:09:01,C,22,85
02.02.24 8:24:01,C,22,85
02.02.24 8:39:01,C,22,788
02.02.24 8:54:01,C,22,788
02.02.24 9:09:01,C,22,788
02.02.24 9:24:01,C,22,725
02.02.24 9:39:01,C,22,725
02.02.24 9:54:01,C,22,725
02.02.24 10:09:01,C,22,725
02.02.24 10:24:01,C,22,725
02.02.24 10:39:01,C,22,663
02.02.24 10:54:01,C,22,663
02.02.24 11:09:01,C,22,663
02.02.24 11:24:01,C,22,663
02.02.24 11:39:01,C,22,663
02.02.24 11:54:01,C,22,663
02.02.24 12:09:01,C,22,663
02.02.24 12:24:01,C,22,6
02.02.24 12:39:01,C,22,6
02.02.24 12:54:01,C,22,6
02.02.24 13:09:01,C,22,6
02.02.24 13:24:01,C,22,6
02.02.24 13:39:01,C,22,6
02.02.24 13:54:01,C,22,6
02.02.24 14:09:01,C,22,6
02.02.24 14:24:01,C,22,537
02.02.24 14:39:01,C,22,537
02.02.24 14:54:01,C,22,537
02.02.24 15:09:01,C,22,6
02.02.24 15:24:01,C,22,663
02.02.24 15:39:01,C,22,788
02.02.24 15:54:01,C,22,85
02.02.24 16:09:01,C,22,913
02.02.24 16:24:01,C,22,975
02.02.24 16:39:01,C,22,975
02.02.24 16:54:01,C,23,038
02.02.24 17:09:01,C,23,038
02.02.24 17:24:01,C,23,038
02.02.24 17:39:01,C,23,1
02.02.24 17:54:01,C,23,1
02.02.24 18:09:01,C,23,1
02.02.24 18:24:01,C,23,1
02.02.24 18:39:01,C,23,1
02.02.24 18:54:01,C,23,1
02.02.24 19:09:01,C,23,1
02.02.24 19:24:01,C,23,1
02.02.24 19:39:01,C,23,163
02.02.24 19:54:01,C,23,163
02.02.24 20:09:01,C,23,163
02.02.24 20:24:01,C,23,163
02.02.24 20:39:01,C,23,163
02.02.24 20:54:01,C,23,163
02.02.24 21:09:01,C,23,163
02.02.24 21:24:01,C,23,163
02.02.24 21:39:01,C,23,163
02.02.24 21:54:01,C,23,163
02.02.24 22:09:01,C,23,226
02.02.24 22:24:01,C,23,226
02.02.24 22:39:01,C,23,226
02.02.24 22:54:01,C,23,226
02.02.24 23:09:01,C,23,226
02.02.24 23:24:01,C,23,226
02.02.24 23:39:01,C,23,226
02.02.24 23:54:01,C,23,226
03.02.24 0:09:01,C,23,226
03.02.24 0:24:01,C,23,226
03.02.24 0:39:01,C,23,226
03.02.24 0:54:01,C,23,226
03.02.24 1:09:01,C,23,226
03.02.24 1:24:01,C,23,226
03.02.24 1:39:01,C,23,226
03.02.24 1:54:01,C,23,226
03.02.24 2:09:01,C,23,226
03.02.24 2:24:01,C,23,226
03.02.24 2:39:01,C,23,226
03.02.24 2:54:01,C,23,226
03.02.24 3:09:01,C,23,226
03.02.24 3:24:01,C,23,226
03.02.24 3:39:01,C,23,163
03.02.24 3:54:01,C,23,163
03.02.24 4:09:01,C,23,163
03.02.24 4:24:01,C,23,163
03.02.24 4:39:01,C,23,163
03.02.24 4:54:01,C,23,226
03.02.24 5:09:01,C,23,226
03.02.24 5:24:01,C,23,226
03.02.24 5:39:01,C,23,226
03.02.24 5:54:01,C,23,226
03.02.24 6:09:01,C,23,226
03.02.24 6:24:01,C,23,226
03.02.24 6:39:01,C,23,226
03.02.24 6:54:01,C,23,163
03.02.24 7:09:01,C,23,1
03.02.24 7:24:01,C,22,975
03.02.24 7:39:01,C,22,85
03.02.24 7:54:01,C,22,788
03.02.24 8:09:01,C,22,663
03.02.24 8:24:01,C,22,6
03.02.24 8:39:01,C,22,475
03.02.24 8:54:01,C,22,412
03.02.24 9:09:01,C,22,35
03.02.24 9:24:01,C,22,287
03.02.24 9:39:01,C,22,287
03.02.24 9:54:01,C,22,225
03.02.24 10:09:01,C,22,225
03.02.24 10:24:01,C,22,162
03.02.24 10:39:01,C,22,162
03.02.24 10:54:01,C,22,1
03.02.24 11:09:01,C,22,1
03.02.24 11:24:01,C,22,1
03.02.24 11:39:01,C,22,1
03.02.24 11:54:01,C,22,162
03.02.24 12:09:01,C,22,225
03.02.24 12:24:01,C,22,287
03.02.24 12:39:01,C,22,35
03.02.24 12:54:01,C,22,475
03.02.24 13:09:01,C,22,537
03.02.24 13:24:01,C,22,6
03.02.24 13:39:01,C,22,663
03.02.24 13:54:01,C,22,788
03.02.24 14:09:01,C,22,85
03.02.24 14:24:01,C,22,913
03.02.24 14:39:01,C,22,975
03.02.24 14:54:01,C,23,038
03.02.24 15:09:01,C,23,1
03.02.24 15:24:01,C,23,1
03.02.24 15:39:01,C,23,163
03.02.24 15:54:01,C,23,163
03.02.24 16:09:01,C,23,163
03.02.24 16:24:01,C,23,226
03.02.24 16:39:01,C,23,226
03.02.24 16:54:01,C,23,226
03.02.24 17:09:01,C,23,288
03.02.24 17:24:01,C,23,288
03.02.24 17:39:01,C,23,288
03.02.24 17:54:01,C,23,288
03.02.24 18:09:01,C,23,288
03.02.24 18:24:01,C,23,288
03.02.24 18:39:01,C,23,351
03.02.24 18:54:01,C,23,288
03.02.24 19:09:01,C,23,351
03.02.24 19:24:01,C,23,351
03.02.24 19:39:01,C,23,351
03.02.24 19:54:01,C,23,351
03.02.24 20:09:01,C,23,351
03.02.24 20:24:01,C,23,351
03.02.24 20:39:01,C,23,351
03.02.24 20:54:01,C,23,351
03.02.24 21:09:01,C,23,413
03.02.24 21:24:01,C,23,413
03.02.24 21:39:01,C,23,476
03.02.24 21:54:01,C,23,538
03.02.24 22:09:01,C,23,538
03.02.24 22:24:01,C,23,538
03.02.24 22:39:01,C,23,601
03.02.24 22:54:01,C,23,601
03.02.24 23:09:01,C,23,601
03.02.24 23:24:01,C,23,601
03.02.24 23:39:01,C,23,601
03.02.24 23:54:01,C,23,663
04.02.24 0:09:01,C,23,663
04.02.24 0:24:01,C,23,663
04.02.24 0:39:01,C,23,663
04.02.24 0:54:01,C,23,663
04.02.24 1:09:01,C,23,726
04.02.24 1:24:01,C,23,726
04.02.24 1:39:01,C,23,726
04.02.24 1:54:01,C,23,726
04.02.24 2:09:01,C,23,726
04.02.24 2:24:01,C,23,726
04.02.24 2:39:01,C,23,726
04.02.24 2:54:01,C,23,726
04.02.24 3:09:01,C,23,726
04.02.24 3:24:01,C,23,726
04.02.24 3:39:01,C,23,726
