Date,Unit,Value,Dec
30.01.24 11:30:01,C,-4,521
30.01.24 11:45:01,C,-4,143
30.01.24 12:00:01,C,-4,584
30.01.24 12:15:01,C,-5,087
30.01.24 12:30:01,C,-4,961
30.01.24 12:45:01,C,-3,702
30.01.24 13:00:01,C,-2,696
30.01.24 13:15:01,C,-3,262
30.01.24 13:30:01,C,-3,136
30.01.24 13:45:01,C,-1,752
30.01.24 14:00:01,C,-1,5
30.01.24 14:15:01,C,-1,186
30.01.24 14:30:01,C,-1,312
30.01.24 14:45:01,C,-1,123
30.01.24 15:00:01,C,-0,746
30.01.24 15:15:01,C,-0,746
30.01.24 15:30:01,C,-0,557
30.01.24 15:45:01,C,-0,746
30.01.24 16:00:01,C,-1,06
30.01.24 16:15:01,C,-1,249
30.01.24 16:30:01,C,-0,997
30.01.24 16:45:01,C,-0,809
30.01.24 17:00:01,C,-0,871
30.01.24 17:15:01,C,-0,871
30.01.24 17:30:01,C,-1,312
30.01.24 17:45:01,C,-0,997
30.01.24 18:00:01,C,-0,934
30.01.24 18:15:01,C,-1,123
30.01.24 18:30:01,C,-0,871
30.01.24 18:45:01,C,-0,117
30.01.24 19:00:01,C,-0,934
30.01.24 19:15:01,C,-0,62
30.01.24 19:30:01,C,-0,368
30.01.24 19:45:01,C,-0,746
30.01.24 20:00:01,C,-0,305
30.01.24 20:15:01,C,-0,054
30.01.24 20:30:01,C,0,009
30.01.24 20:45:01,C,0,323
30.01.24 21:00:01,C,-0,054
30.01.24 21:15:01,C,-0,62
30.01.24 21:30:01,C,0,009
30.01.24 21:45:01,C,0,135
30.01.24 22:00:01,C,-0,871
30.01.24 22:15:01,C,-0,934
30.01.24 22:30:01,C,-0,746
30.01.24 22:45:01,C,-0,934
30.01.24 23:00:01,C,-0,305
30.01.24 23:15:01,C,-0,557
30.01.24 23:30:01,C,-0,934
30.01.24 23:45:01,C,-1,563
31.01.24 0:00:01,C,-2,004
31.01.24 0:15:01,C,-1,878
31.01.24 0:30:01,C,-1,689
31.01.24 0:45:01,C,-1,563
31.01.24 1:00:01,C,-1,815
31.01.24 1:15:01,C,-1,752
31.01.24 1:30:01,C,-2,192
31.01.24 1:45:01,C,-2,444
31.01.24 2:00:01,C,-2,57
31.01.24 2:15:01,C,-2,759
31.01.24 2:30:01,C,-2,884
31.01.24 2:45:01,C,-2,822
31.01.24 3:00:01,C,-3,828
31.01.24 3:15:01,C,-3,199
31.01.24 3:30:01,C,-3,199
31.01.24 3:45:01,C,-4,332
31.01.24 4:00:01,C,-4,269
31.01.24 4:15:01,C,-4,835
31.01.24 4:30:01,C,-5,024
31.01.24 4:45:01,C,-4,647
31.01.24 5:00:01,C,-5,213
31.01.24 5:15:01,C,-4,143
31.01.24 5:30:01,C,-3,514
31.01.24 5:45:01,C,-3,577
31.01.24 6:00:01,C,-3,514
31.01.24 6:15:01,C,-3,765
31.01.24 6:30:01,C,-4,395
31.01.24 6:45:01,C,-3,954
31.01.24 7:00:01,C,-3,577
31.01.24 7:15:01,C,-3,388
31.01.24 7:30:01,C,-3,073
31.01.24 7:45:01,C,-3,388
31.01.24 8:00:01,C,-3,325
31.01.24 8:15:01,C,-3,514
31.01.24 8:30:01,C,-3,325
31.01.24 8:45:01,C,-2,633
31.01.24 9:00:01,C,-2,507
31.01.24 9:15:01,C,-2,759
31.01.24 9:30:01,C,-3,388
31.01.24 9:45:01,C,-3,828
31.01.24 10:00:01,C,-3,577
31.01.24 10:15:01,C,-3,01
31.01.24 10:30:01,C,-3,01
31.01.24 10:45:01,C,-3,765
31.01.24 11:00:01,C,-4,08
31.01.24 11:15:01,C,-4,08
31.01.24 11:30:01,C,-3,828
31.01.24 11:45:01,C,-3,199
31.01.24 12:00:01,C,-3,702
31.01.24 12:15:01,C,-3,702
31.01.24 12:30:01,C,-3,954
31.01.24 12:45:01,C,-3,64
31.01.24 13:00:01,C,-3,262
31.01.24 13:15:01,C,-4,017
31.01.24 13:30:01,C,-3,451
31.01.24 13:45:01,C,-3,199
31.01.24 14:00:01,C,-3,136
31.01.24 14:15:01,C,-2,381
31.01.24 14:30:01,C,-2,255
31.01.24 14:45:01,C,-2,507
31.01.24 15:00:01,C,-2,004
31.01.24 15:15:01,C,-2,004
31.01.24 15:30:01,C,-1,626
31.01.24 15:45:01,C,-1,563
31.01.24 16:00:01,C,-2,381
31.01.24 16:15:01,C,-2,004
31.01.24 16:30:01,C,-1,878
31.01.24 16:45:01,C,-1,941
31.01.24 17:00:01,C,-2,004
31.01.24 17:15:01,C,-2,004
31.01.24 17:30:01,C,-1,815
31.01.24 17:45:01,C,-1,689
31.01.24 18:00:01,C,-1,626
31.01.24 18:15:01,C,-1,5
31.01.24 18:30:01,C,-1,375
31.01.24 18:45:01,C,-1,186
31.01.24 19:00:01,C,-0,997
31.01.24 19:15:01,C,-0,934
31.01.24 19:30:01,C,-0,934
31.01.24 19:45:01,C,-0,746
31.01.24 20:00:01,C,-0,871
31.01.24 20:15:01,C,-0,557
31.01.24 20:30:01,C,-0,557
31.01.24 20:45:01,C,-0,683
31.01.24 21:00:01,C,-0,871
31.01.24 21:15:01,C,-1,249
31.01.24 21:30:01,C,-1,5
31.01.24 21:45:01,C,-1,249
31.01.24 22:00:01,C,-1,375
31.01.24 22:15:01,C,-1,689
31.01.24 22:30:01,C,7,108
31.01.24 22:45:01,C,7,234
31.01.24 23:00:01,C,8,301
31.01.24 23:15:01,C,7,171
31.01.24 23:30:01,C,20,646
31.01.24 23:45:01,C,21,959
01.02.24 0:00:01,C,21,459
01.02.24 0:15:01,C,21,522
01.02.24 0:30:01,C,21,522
01.02.24 0:45:01,C,21,522
01.02.24 1:00:01,C,21,459
01.02.24 1:15:01,C,21,459
